movie_id,movie_title,duration,color,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio,movie_imdb_link
4542,Cry_Wolf ,90,Color,English,USA,PG-13,1000000,2005,5.9,2.35,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1
4543,Godzilla 2000 ,99,Color,Japanese,Japan,PG,1000000000,1999,6,2.35,http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1
4544,Blue Valentine ,112,Color,English,USA,R,3500000,2010,7.4,1.66,http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1
4545,Transamerica ,103,Color,English,USA,R,1000000,2005,7.4,1.85,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1
4546,The Devil Inside ,83,Color,English,USA,R,1000000,2012,4.2,1.85,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1
4547,Beyond the Valley of the Dolls ,109,Color,English,USA,X,900000,1970,6.2,2.35,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1
4548,Love Me Tender ,89, Black and White,English,USA,,1000000,1956,6.2,2.35,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1
4549,An Inconvenient Truth ,96,Color,English,USA,PG,,2006,7.5,1.85,http://www.imdb.com/title/tt0497116/?ref_=fn_tt_tt_1
4550,Sands of Iwo Jima ,109, Black and White,English,USA,Approved,1000000,1949,7.2,1.37,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1
4551,Shine a Light ,122,Color,English,USA,PG-13,,2008,7.2,1.85,http://www.imdb.com/title/tt0893382/?ref_=fn_tt_tt_1
4552,The Green Inferno ,100,Color,English,USA,R,6000000,2013,5.4,2.35,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1
4553,Departure ,109,Color,English,UK,,1100000,2015,7,1.85,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1
4554,The Sessions ,95,Color,English,USA,R,1000000,2012,7.2,1.85,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1
4555,"Food, Inc. ",94,Color,English,USA,PG,,2008,7.9,1.78,http://www.imdb.com/title/tt1286537/?ref_=fn_tt_tt_1
4556,October Baby ,107,Color,English,USA,PG-13,,2011,6.8,,http://www.imdb.com/title/tt1720182/?ref_=fn_tt_tt_1
4557,Next Stop Wonderland ,104,Color,English,USA,R,1000000,1998,6.7,1.85,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1
4558,Juno ,96,Color,English,USA,PG-13,7500000,2007,7.5,1.85,http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1
4559,The Skeleton Twins ,93,Color,English,USA,R,,2014,6.8,2.35,http://www.imdb.com/title/tt1571249/?ref_=fn_tt_tt_1
4560,Martha Marcy May Marlene ,102,Color,English,USA,R,,2011,6.9,2.35,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1
4561,Obvious Child ,84,Color,English,USA,R,,2014,6.8,2.35,http://www.imdb.com/title/tt2910274/?ref_=fn_tt_tt_1
4562,Frozen River ,97,Color,English,USA,R,1000000,2008,7.2,1.85,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1
4563,20 Feet from Stardom ,91,Color,English,USA,PG-13,1000000,2013,7.4,1.78,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1
4564,Two Girls and a Guy ,84,Color,English,USA,R,1000000,1997,5.6,1.85,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1
4565,Walking and Talking ,86,Color,English,UK,R,1000000,1996,6.8,1.85,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1
4566,The Full Monty ,91,Color,English,UK,R,3500000,1997,7.2,1.85,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1
4567,Who Killed the Electric Car? ,92,Color,English,USA,PG,1000000,2006,7.7,1.75,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1
4568,The Broken Hearts Club: A Romantic Comedy ,94,Color,English,USA,R,1000000,2000,7,2.35,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1
4569,Bubba Ho-Tep ,92,Color,English,USA,R,1000000,2002,7.2,1.85,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1
4570,Goosebumps ,103,Color,English,USA,PG,58000000,2015,6.4,2.35,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1
4571,Slam ,100,Color,English,USA,R,1000000,1998,7.2,1.85,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1
4572,Brigham City ,119,Color,English,USA,PG-13,1000000,2001,7.2,1.85,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1
4573,Fiza ,167, Black and White,Hindi,India,,1000000,2000,6.2,2.35,http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1
4574,History of the World: Part I ,92,Color,English,USA,R,11000000,1981,6.9,2.35,http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1
4575,Orgazmo ,92,Color,English,USA,NC-17,1000000,1997,6.2,1.85,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1
4576,All the Real Girls ,108,Color,English,USA,R,2500000,2003,6.9,2.35,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1
4577,Dream with the Fishes ,97,Color,English,USA,R,1000000,1997,7,1.85,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1
4578,Blue Car ,88,Color,English,USA,R,1000000,2002,6.7,1.85,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1
4579,Luminarias ,100,Color,English,USA,R,1000000,2000,3.6,,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1
4580,Palo Alto ,100,Color,English,USA,R,,2013,6.3,1.85,http://www.imdb.com/title/tt2479800/?ref_=fn_tt_tt_1
4581,Ajami ,124,Color,Arabic,Germany,,,2009,7.4,1.85,http://www.imdb.com/title/tt1077262/?ref_=fn_tt_tt_1
4582,Wristcutters: A Love Story ,88,Color,English,USA,R,1000000,2006,7.4,1.78,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1
4583,I Origins ,106,Color,English,USA,R,,2014,7.3,2.39,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1
4584,The Battle of Shaker Heights ,79,Color,English,USA,PG-13,1000000,2003,6.1,1.85,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1
4585,The Lovely Bones ,135,Color,English,USA,PG-13,65000000,2009,6.7,2.35,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1
4586,The Act of Killing ,96,Color,Indonesian,UK,Not Rated,1000000,2012,8.2,1.85,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1
4587,Taxi to the Dark Side ,53,Color,English,USA,R,1000000,2007,7.7,1.85,http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1
4588,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,97,Color,English,UK,PG-13,1000000,2006,7.3,1.85,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1
4589,Guiana 1838 ,120,Color,English,USA,Unrated,,2004,7.4,,http://www.imdb.com/title/tt0428609/?ref_=fn_tt_tt_1
4590,Lisa Picard Is Famous ,90,Color,English,USA,PG-13,,2000,5.7,,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1
4591,Antarctica: A Year on Ice ,91,Color,English,New Zealand,PG,1000000,2013,7.6,1.85,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1
4592,A Lego Brickumentary ,93,Color,English,Denmark,G,1000000,2014,6.8,,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1
4593,Hardflip ,112,Color,English,USA,PG-13,1000000,2012,5.6,1.85,http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1
4594,Chocolate: Deep Dark Secrets ,160,Color,Hindi,India,,1500000,2005,4.8,,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1
4595,The House of the Devil ,95,Color,English,USA,R,900000,2009,6.4,1.85,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1
4596,The Perfect Host ,93,Color,English,USA,R,500000,2010,6.8,1.85,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1
4597,Safe Men ,88,Color,English,USA,R,1000000,1998,6.1,1.85,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1
4598,Speedway Junky ,105,Color,English,USA,R,1000000,1999,5.2,,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1
4599,The Last Big Thing ,98,Color,English,USA,R,,1996,6.9,1.85,http://www.imdb.com/title/tt0161743/?ref_=fn_tt_tt_1
4600,The Specials ,82,Color,English,USA,R,1000000,2000,6,1.85,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1
4601,16 to Life ,89,Color,English,USA,,1000000,2009,6.3,1.78,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1
4602,Alone with Her ,78, Black and White,English,USA,Not Rated,1000000,2006,6.1,1.85,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1
4603,Creative Control ,97,Color,English,USA,R,1000000,2015,5.5,2.39,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1
4604,Special ,81,Color,English,USA,R,1000000,2006,6.9,1.85,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1
4605,Sparkler ,90,Color,English,USA,R,,1997,5.6,,http://www.imdb.com/title/tt0124137/?ref_=fn_tt_tt_1
4606,The Helix... Loaded ,97,Color,English,USA,R,1000000,2005,1.9,1.78,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1
4607,In Her Line of Fire ,88,Color,English,Germany,R,1000000,2006,4.1,1.85,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1
4608,The Jimmy Show ,96,Color,English,USA,R,1500000,2001,5.4,1.85,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1
4609,Heli ,105,Color,Spanish,Mexico,Not Rated,1000000,2013,6.8,1.85,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1
4610,Karachi se Lahore ,,Color,Urdu,Pakistan,,1000000,2015,7,,http://www.imdb.com/title/tt4590482/?ref_=fn_tt_tt_1
4611,Loving Annabelle ,76,Color,English,USA,Not Rated,1000000,2006,6.7,1.85,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1
4612,Hits ,96,Color,English,USA,,1000000,2014,5.8,1.78,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1
4613,Jimmy and Judy ,99,Color,English,USA,R,1000000,2006,6.2,,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1
4614,Frat Party ,90,Color,English,USA,R,1000000,2009,2.8,16,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1
4615,The Party's Over ,94, Black and White,English,UK,,,1965,7.3,1.37,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1
4616,Proud ,87,Color,English,USA,PG,1000000,2004,5.8,,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1
4617,The Poker House ,93,Color,English,USA,R,,2008,6.5,1.85,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1
4618,Childless ,90,Color,English,USA,R,1000000,2008,6.1,,http://www.imdb.com/title/tt0867270/?ref_=fn_tt_tt_1
4619,ZMD: Zombies of Mass Destruction ,89,Color,English,USA,R,500000,2009,5.1,1.85,http://www.imdb.com/title/tt1134674/?ref_=fn_tt_tt_1
4620,Snow White: A Deadly Summer ,83,Color,English,USA,PG-13,1000000,2012,2.2,1.78,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1
4621,Hidden Away ,96,Color,Spanish,Spain,Unrated,,2014,7.2,2.35,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1
4622,My Last Day Without You ,90,Color,English,USA,,1000000,2011,5.7,1.66,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1
4623,Steppin: The Movie ,138,Color,English,USA,PG-13,1000000,2009,3.4,,http://www.imdb.com/title/tt0826751/?ref_=fn_tt_tt_1
4624,Doc Holliday's Revenge ,84,Color,English,USA,PG-13,1000000,2014,3.8,1.78,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1
4625,Black Rock ,83,Color,English,USA,R,,2012,4.7,1.85,http://www.imdb.com/title/tt1930294/?ref_=fn_tt_tt_1
4626,Truth or Die ,96,Color,English,UK,Not Rated,1000000,2012,5.6,2.35,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1
4627,The Pet ,94,Color,English,USA,,1000000,2006,3.9,,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1
4628,Bang Bang Baby ,90,Color,English,Canada,,1000000,2014,5.4,,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1
4629,Fear Clinic ,95,Color,English,USA,R,1000000,2015,5.2,2.35,http://www.imdb.com/title/tt2165765/?ref_=fn_tt_tt_1
4630,Zombie Hunter ,93,Color,English,USA,Not Rated,1000000,2013,3.5,2.35,http://www.imdb.com/title/tt2446502/?ref_=fn_tt_tt_1
4631,A Fine Step ,111,,,USA,PG,1000000,2014,5.3,,http://www.imdb.com/title/tt1604100/?ref_=fn_tt_tt_1
4632,Trance ,101,Color,English,UK,R,20000000,2013,7,2.35,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1
4633,Charly ,103,Color,English,USA,PG,,1968,7.1,2.35,http://www.imdb.com/title/tt0062794/?ref_=fn_tt_tt_1
4634,Banshee Chapter ,87,Color,English,Germany,R,950000,2013,5.5,,http://www.imdb.com/title/tt2011276/?ref_=fn_tt_tt_1
4635,Jesse             ,30,Color,English,USA,,,,5.9,,http://www.imdb.com/title/tt0156196/?ref_=fn_tt_tt_1
4636,Ask Me Anything ,100,Color,English,USA,Not Rated,950000,2014,6,,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1
4637,And Then Came Love ,90,Color,English,USA,,989000,2007,4.8,,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1
4638,Food Chains ,83,Color,English,USA,,913000,2014,7.1,,http://www.imdb.com/title/tt2141739/?ref_=fn_tt_tt_1
4639,On the Waterfront ,108, Black and White,English,USA,Not Rated,910000,1954,8.2,1.85,http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1
4640,L!fe Happens ,100,Color,English,USA,R,930000,2011,5.7,2.35,http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1
4641,"4 Months, 3 Weeks and 2 Days ",113,Color,Romanian,Romania,Not Rated,590000,2007,7.9,1.85,http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1
4642,The Horror Network Vol. 1 ,97,Color,English,USA,,3000000,2015,7.3,,http://www.imdb.com/title/tt3034146/?ref_=fn_tt_tt_1
4643,Hard Candy ,104,Color,English,USA,R,950000,2005,7.1,2.35,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1
4644,The Quiet ,91,Color,English,USA,R,900000,2005,6.4,2.35,http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1
4645,Circumstance ,107,Color,Persian,France,R,,2011,5.9,2.35,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1
4646,Fruitvale Station ,85,Color,English,USA,R,900000,2013,7.5,1.85,http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1
4647,The Brass Teapot ,101,Color,English,USA,R,900000,2012,6.4,2.35,http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1
4648,Bambi ,70,Color,English,USA,Approved,,1942,7.4,1.33,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1
4649,The Hammer ,88,Color,English,USA,R,850000,2007,7.3,,http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1
4650,Snitch ,112,Color,English,USA,PG-13,15000000,2013,6.5,2.35,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1
4651,Latter Days ,107,Color,English,USA,R,850000,2003,7.2,1.85,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1
4652,Elza ,78,Color,French,France,,900000,2011,6.7,16,http://www.imdb.com/title/tt1852001/?ref_=fn_tt_tt_1
4653,1982 ,90,Color,English,USA,R,1000000,2013,7.1,,http://www.imdb.com/title/tt2388621/?ref_=fn_tt_tt_1
4654,"For a Good Time, Call... ",88,Color,English,USA,R,850000,2012,6,2.35,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1
4655,Celeste & Jesse Forever ,92,Color,English,USA,R,,2012,6.7,2.35,http://www.imdb.com/title/tt1405365/?ref_=fn_tt_tt_1
4656,Time Changer ,95,Color,English,USA,PG,825000,2002,5.6,1.85,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1
4657,London to Brighton ,85,Color,English,UK,R,500000,2006,7,2.35,http://www.imdb.com/title/tt0490166/?ref_=fn_tt_tt_1
4658,American Hero ,86,Color,English,USA,,990000,2015,4.9,,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1
4659,Windsor Drive ,90,Color,English,USA,,100000,2015,3.2,,http://www.imdb.com/title/tt2311428/?ref_=fn_tt_tt_1
4660,A Separation ,123,Color,Persian,Iran,PG-13,500000,2011,8.4,1.85,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1
4661,Crying with Laughter ,93,Color,English,UK,,,2009,6.9,,http://www.imdb.com/title/tt1349478/?ref_=fn_tt_tt_1
4662,Welcome to the Dollhouse ,88,Color,English,USA,R,800000,1995,7.5,1.85,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1
4663,Ruby in Paradise ,114,Color,English,USA,R,800000,1993,7.2,1.85,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1
4664,Raising Victor Vargas ,88,Color,English,France,R,800000,2002,7.2,1.85,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1
4665,Pandora's Box ,110, Black and White,German,Germany,Not Rated,,1929,8,1.33,http://www.imdb.com/title/tt0018737/?ref_=fn_tt_tt_1
4666,Harrison Montgomery ,95,Color,English,USA,,850000,2008,7.4,1.78,http://www.imdb.com/title/tt0870118/?ref_=fn_tt_tt_1
4667,Live-In Maid ,83,Color,Spanish,Argentina,Unrated,800000,2004,7.2,,http://www.imdb.com/title/tt0356453/?ref_=fn_tt_tt_1
4668,Deterrence ,104,Color,English,France,R,800000,1999,6.5,1.85,http://www.imdb.com/title/tt0158583/?ref_=fn_tt_tt_1
4669,The Mudge Boy ,94,Color,English,USA,R,800000,2003,7.2,,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1
4670,The Young Unknowns ,87,Color,English,USA,R,,2000,4.2,,http://www.imdb.com/title/tt0186719/?ref_=fn_tt_tt_1
4671,Not Cool ,93,Color,English,USA,Not Rated,600000,2014,5.1,,http://www.imdb.com/title/tt3569356/?ref_=fn_tt_tt_1
4672,Dead Snow ,91,Color,Norwegian,Norway,Not Rated,800000,2009,6.4,1.85,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1
4673,Saints and Soldiers ,90,Color,English,USA,PG-13,780000,2003,6.8,,http://www.imdb.com/title/tt0373283/?ref_=fn_tt_tt_1
4674,Vessel ,14,Color,English,USA,,,2012,6.2,,http://www.imdb.com/title/tt2164708/?ref_=fn_tt_tt_1
4675,American Graffiti ,112,Color,English,USA,PG,777000,1973,7.5,2.35,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1
4676,Iraq for Sale: The War Profiteers ,75,Color,English,USA,,750000,2006,7.7,1.78,http://www.imdb.com/title/tt0815181/?ref_=fn_tt_tt_1
4677,Aqua Teen Hunger Force Colon Movie Film for Theaters ,86,Color,English,USA,R,750000,2007,6.9,1.85,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1
4678,Safety Not Guaranteed ,86,Color,English,USA,R,750000,2012,7,2.35,http://www.imdb.com/title/tt1862079/?ref_=fn_tt_tt_1
4679,Kevin Hart: Laugh at My Pain ,89,Color,English,USA,R,,2011,7.5,1.85,http://www.imdb.com/title/tt1999192/?ref_=fn_tt_tt_1
4680,Kill List ,95,Color,English,UK,Not Rated,500000,2011,6.3,2.35,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1
4681,The Innkeepers ,101,Color,English,USA,R,750000,2011,5.5,2.35,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1
4682,The Unborn ,89,Color,English,USA,PG-13,16000000,2009,4.8,2.35,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1
4683,The Conformist ,106,Color,Italian,Italy,R,750000,1970,8.1,1.66,http://www.imdb.com/title/tt0065571/?ref_=fn_tt_tt_1
4684,Interview with the Assassin ,88,Color,English,USA,R,750000,2002,6.6,1.78,http://www.imdb.com/title/tt0308411/?ref_=fn_tt_tt_1
4685,Donkey Punch ,99,Color,English,UK,R,900000,2008,5.2,1.85,http://www.imdb.com/title/tt0988849/?ref_=fn_tt_tt_1
4686,All the Boys Love Mandy Lane ,90,Color,English,USA,R,750000,2006,5.6,2.35,http://www.imdb.com/title/tt0490076/?ref_=fn_tt_tt_1
4687,Bled ,95,Color,English,USA,R,750000,2009,3.1,1.85,http://www.imdb.com/title/tt0997143/?ref_=fn_tt_tt_1
4688,High Noon ,85, Black and White,English,USA,PG,750000,1952,8.1,1.37,http://www.imdb.com/title/tt0044706/?ref_=fn_tt_tt_1
4689,Hoop Dreams ,170,Color,English,USA,PG-13,700000,1994,8.3,1.33,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1
4690,Rize ,86,Color,English,USA,PG-13,,2005,7.1,1.33,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1
4691,Destiny ,,Color,English,USA,,,2014,8.1,,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1
4692,L.I.E. ,97,Color,English,USA,NC-17,700000,2001,7.2,1.85,http://www.imdb.com/title/tt0242587/?ref_=fn_tt_tt_1
4693,The Sisterhood of Night ,104,Color,English,USA,PG-13,1000000,2014,6.3,2.35,http://www.imdb.com/title/tt1015471/?ref_=fn_tt_tt_1
4694,B-Girl ,88,Color,English,USA,PG-13,,2009,4,,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1
4695,King Kong ,201,Color,English,New Zealand,PG-13,207000000,2005,7.2,2.35,http://www.imdb.com/title/tt0360717/?ref_=fn_tt_tt_1
4696,House of Wax ,108,Color,English,Australia,R,30000000,2005,5.3,1.85,http://www.imdb.com/title/tt0397065/?ref_=fn_tt_tt_1
4697,Half Nelson ,106,Color,English,USA,R,700000,2006,7.2,1.85,http://www.imdb.com/title/tt0468489/?ref_=fn_tt_tt_1
4698,Naturally Native ,107,Color,English,USA,PG-13,700000,1998,6.5,,http://www.imdb.com/title/tt0133117/?ref_=fn_tt_tt_1
4699,Hav Plenty ,84,Color,English,USA,R,650000,1997,6.5,,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1
4700,Adulterers ,91,Color,English,USA,,750000,2015,4.9,2.35,http://www.imdb.com/title/tt4044464/?ref_=fn_tt_tt_1
4701,Escape from Tomorrow ,90, Black and White,English,USA,Not Rated,,2013,5.2,1.85,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1
4702,Starsuckers ,103,Color,English,UK,,400000,2009,7.4,,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1
4703,The Hadza: Last of the First ,71,Color,English,USA,,650000,2014,7.4,,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1
4704,After ,90,Color,English,USA,PG-13,650000,2012,5.4,2.35,http://www.imdb.com/title/tt1799508/?ref_=fn_tt_tt_1
4705,Treachery ,67,Color,English,USA,,625000,2013,3.9,,http://www.imdb.com/title/tt2380301/?ref_=fn_tt_tt_1
4706,Walter ,94,Color,English,USA,,700000,2015,5.3,,http://www.imdb.com/title/tt2016335/?ref_=fn_tt_tt_1
4707,Top Hat ,81, Black and White,English,USA,Approved,609000,1935,7.8,1.37,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1
4708,The Blair Witch Project ,81, Black and White,English,USA,R,60000,1999,6.4,1.33,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1
4709,Woodstock ,215,Color,English,USA,R,600000,1970,8.1,2.2,http://www.imdb.com/title/tt0066580/?ref_=fn_tt_tt_1
4710,The Kentucky Fried Movie ,83,Color,English,USA,R,650000,1977,6.5,1.85,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1
4711,Mercy Streets ,106,Color,English,USA,PG-13,600000,2000,5.6,1.85,http://www.imdb.com/title/tt0243415/?ref_=fn_tt_tt_1
4712,Arnolds Park ,103,Color,English,USA,PG-13,600000,2007,5.6,1.78,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1
4713,Broken Vessels ,90,Color,English,USA,R,600000,1998,6.6,1.85,http://www.imdb.com/title/tt0149964/?ref_=fn_tt_tt_1
4714,Water & Power ,88,Color,English,USA,Not Rated,,2013,6.3,,http://www.imdb.com/title/tt2052015/?ref_=fn_tt_tt_1
4715,They Will Have to Kill Us First ,105,Color,French,UK,,400000,2015,7.7,,http://www.imdb.com/title/tt4333662/?ref_=fn_tt_tt_1
4716,Crop Circles: Quest for Truth ,115,Color,English,USA,,750000,2002,7,,http://www.imdb.com/title/tt0331225/?ref_=fn_tt_tt_1
4717,Light from the Darkroom ,90,Color,English,USA,PG-13,600000,2014,8,,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1
4718,Irreplaceable ,102,Color,French,France,,,2016,7.2,,http://www.imdb.com/title/tt5078326/?ref_=fn_tt_tt_1
4719,The Maid's Room ,98,Color,English,USA,,600000,2013,4.5,,http://www.imdb.com/title/tt2263814/?ref_=fn_tt_tt_1
4720,A Hard Day's Night ,87, Black and White,English,UK,Approved,560000,1964,7.7,1.75,http://www.imdb.com/title/tt0058182/?ref_=fn_tt_tt_1
4721,The Harvest/La Cosecha ,80,Color,English,USA,,560000,2011,7.2,,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1
4722,Love Letters ,88,Color,English,USA,R,550000,1983,6.1,,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1
4723,Julija in alfa Romeo ,83,Color,Slovenian,Slovenia,,500000,2015,6.4,2.35,http://www.imdb.com/title/tt4374230/?ref_=fn_tt_tt_1
4724,Fireproof ,122,Color,English,USA,PG,500000,2008,6.5,1.85,http://www.imdb.com/title/tt1129423/?ref_=fn_tt_tt_1
4725,Faith Connections ,115,Color,Hindi,India,,550000,2013,7,1.85,http://www.imdb.com/title/tt2768766/?ref_=fn_tt_tt_1
4726,Benji ,86,Color,English,USA,G,500000,1974,6.1,1.85,http://www.imdb.com/title/tt0071206/?ref_=fn_tt_tt_1
4727,Open Water ,79,Color,English,USA,R,500000,2003,5.7,1.85,http://www.imdb.com/title/tt0374102/?ref_=fn_tt_tt_1
4728,High Road ,87,Color,English,USA,R,,2011,5.4,,http://www.imdb.com/title/tt1692084/?ref_=fn_tt_tt_1
4729,Kingdom of the Spiders ,97,Color,English,USA,PG,500000,1977,5.9,1.85,http://www.imdb.com/title/tt0076271/?ref_=fn_tt_tt_1
4730,Mad Hot Ballroom ,105,Color,English,USA,PG,,2005,7.5,1.85,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1
4731,The Station Agent ,89,Color,English,USA,R,500000,2003,7.7,1.85,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1
4732,To Save a Life ,120,Color,English,USA,PG-13,1000000,2009,7.1,2.35,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1
